id,release_year,main_genre,director,vote_average,vote_count,profit
27455,1999.0,Comedy,Dave Meyers,6.3,3,6033999
66468,2010.0,Drama,David M. Matthews,4.3,4,2592808
7973,2007.0,Drama,Nadine Labaki,6.8,52,0
283686,2014.0,Thriller,Lluís Quílez,4.6,55,0
15976,2006.0,Drama,Eytan Fox,7.6,20,0
592,1974.0,Crime,Francis Ford Coppola,7.5,372,2820000
74084,2006.0,Romance,Romesh Sharma,0.0,0,0
1651,1969.0,Crime,François Truffaut,6.7,32,0
25428,2003.0,Drama,Adam Goldberg,6.5,2,0
298584,2016.0,Horror,Travis Zariwny,4.4,111,0
10758,2007.0,Comedy,Adrienne Shelly,6.7,129,20179430
11690,1988.0,Action,Newt Arnold,6.6,363,10306119
3083,1939.0,Comedy,Frank Capra,7.9,241,8100000
9344,1995.0,Drama,Larry Clark,6.8,279,5912216
10707,2005.0,Comedy,Noah Baumbach,6.9,226,9598131
15647,2001.0,Comedy,Charles Herman-Wurmfeld,5.9,48,9013424
308529,2016.0,Action,John Stockwell,4.5,99,-17000000
4174,1945.0,Drama,Alfred Hitchcock,7.3,160,5500000
20156,1994.0,Drama,Atom Egoyan,6.5,64,0
9464,1998.0,Romance,Vincent Gallo,7.1,166,875097
49018,2010.0,Horror,James Wan,6.8,1737,95509150
13820,1984.0,Comedy,Alex Cox,6.7,144,800000
18079,2000.0,Crime,Fabián Bielinsky,7.4,153,-1500000
127918,2012.0,Documentary,Dror Moreh,6.5,39,0
17113,2005.0,Drama,Rebecca Miller,6.5,43,-787706
129139,2013.0,Comedy,Maggie Carey,5.5,342,2066225
507,1993.0,Action,Roger Avary,6.1,111,-1081039
4012,2001.0,Drama,Henry Bean,6.8,151,-1083075
14054,2008.0,Drama,David Gordon Green,6.5,48,414404
323271,2015.0,Thriller,Simeon Rice,3.0,1,0
10972,2001.0,Horror,Brad Anderson,6.2,251,-1126033
13066,2006.0,Comedy,Jeff Garlin,5.7,12,0
66025,2011.0,Drama,Qasim Basir,4.5,3,330048
11908,2006.0,Comedy,Adam Green,5.7,159,0
3082,1936.0,Drama,Charlie Chaplin,8.1,856,8499999
39541,2002.0,Drama,Pete Jones,6.4,9,0
1961,2007.0,Comedy,Bruce Campbell,5.9,107,-1326934
51820,2005.0,Comedy,Mark Brown,3.5,1,-1500000
291362,2015.0,Comedy,Adam Carolla,6.6,8,-1500000
30082,2005.0,Drama,Ira Sachs,6.0,2,-1500000
72913,2010.0,Drama,John Sayles,6.0,2,-1200000
23963,2009.0,Horror,Bruce McDonald,6.6,183,-1468000
29406,2008.0,Drama,James Mottern,6.8,16,-2000000
361505,2015.0,Romance,,10.0,2,-1
104755,2012.0,Horror,Rob Zombie,5.1,242,-334118
253306,2014.0,Horror,Gerard Johnstone,6.5,358,0
29595,2005.0,Documentary,Robert Greenwald,6.9,24,0
46729,2005.0,Comedy,David Ray,6.8,6,-1
294600,2013.0,Drama,David Rodriguez,6.0,1,0
137347,2013.0,Comedy,Nae Caranfil,6.4,13,-9000000
290370,2014.0,Science Fiction,David Winning,2.6,9,1500000
426469,2017.0,Comedy,Frank Lotito,7.4,7,0
356841,2015.0,Thriller,Timothy Woodward Jr.,4.2,13,0
301325,2015.0,Drama,Tara Subkoff,3.3,52,-1500000
347755,2016.0,Action,Russell Friedenberg,7.5,6,0
408,1937.0,Fantasy,David Hand,6.9,1914,183437063
44413,2004.0,Drama,Lucrecia Martel,6.8,10,-1400000
39209,1968.0,Western,Edward Dmytryk,5.4,12,1165000
48463,2004.0,Adventure,Zak Penn,5.9,18,-1
394047,2016.0,Drama,Alex Ranarivelo,5.3,6,-2000000
312791,2014.0,Horror,Jon Knautz,5.2,97,-3150000
266034,2014.0,Drama,Mathieu Amalric,6.2,32,0
280381,2014.0,Thriller,David Worth,0.0,0,0
2661,1966.0,Family,Leslie H. Martinson,6.1,203,-1377800
100,1998.0,Comedy,Guy Ritchie,7.5,1648,2547569
218500,1983.0,Western,Robert M. Young,0.0,0,0
309,1998.0,Drama,Thomas Vinterberg,7.7,207,-1300000
27845,1996.0,Comedy,Steve Buscemi,6.7,51,0
25784,2006.0,Drama,Ham Tran,5.0,1,-661000
52790,2000.0,Drama,Rich Cowan,6.5,6,619042
100275,2012.0,Horror,Boris Rodriguez,6.1,30,1632
295914,2014.0,Drama,Sadyk Sher-Niyaz,0.0,0,0
42033,1985.0,Science Fiction,Paul Donovan,2.8,10,0
19187,2003.0,Action,Jonathan Kesselman,5.9,18,-1000000
46415,2005.0,Comedy,Arjun Sablok,2.3,4,0
38570,2010.0,Comedy,Craig Moss,3.2,34,0
27588,2009.0,Drama,Tyler Oliver,5.0,66,0
223,1940.0,Drama,Alfred Hitchcock,7.7,336,4712000
9725,1981.0,Horror,Steve Miner,6.0,315,20472776
28580,1945.0,Drama,Billy Wilder,7.4,112,9750000
23730,1984.0,Horror,Douglas Cheek,5.3,62,2162497
84197,2013.0,Drama,Michael D. Olmos,5.9,10,0
46256,2011.0,Adventure,Deryck Broom,5.8,2,-15000000
19997,1953.0,Crime,Henry Hathaway,6.7,79,7250000
43266,1941.0,Drama,John Ford,6.8,72,4750000
278316,2014.0,Thriller,Spike Lee,4.1,13,0
1412,1989.0,Drama,Steven Soderbergh,6.7,185,-1200000
176,2004.0,Horror,James Wan,7.2,2184,102711669
39939,2001.0,Comedy,Jay Chandrasekhar,6.6,362,15492362
215924,2013.0,Comedy,Claudia Sainte-Luce,5.7,17,-1300000
480,2001.0,Comedy,Mira Nair,6.8,57,0
14295,2000.0,Drama,Kenneth Lonergan,6.8,88,0
11219,1955.0,Comedy,Alfred Hitchcock,6.9,149,5800000
20770,1999.0,Comedy,Jamie Babbit,6.5,101,0
176124,2013.0,Drama,David Boyd,6.3,24,1661020
500,1992.0,Crime,Quentin Tarantino,8.0,3697,13461007
60400,1940.0,Drama,Walter Lang,6.4,8,0
429,1966.0,Western,Sergio Leone,8.1,2311,4800000
310569,2015.0,Drama,Anna Muylaert,7.8,165,0
98369,2012.0,Drama,Steve Taylor,5.8,25,-1250000
114065,2003.0,Comedy,,0.0,0,0
89750,2011.0,Documentary,Léa Pool,6.8,6,-875000
49951,2007.0,Comedy,James David Pasternak,0.0,0,-1200000
86331,2011.0,Drama,Laurent Bouhnik,4.1,140,-1344000
355629,2013.0,Drama,Tom Sanchez,0.0,0,0
16433,2003.0,Crime,David Caffrey,6.0,11,0
15544,2008.0,Comedy,Adam Jay Epstein,3.9,44,0
43884,1936.0,Action,Michael Curtiz,6.8,18,1536000
107315,2011.0,Thriller,Justin Thomas Ostensen,4.4,12,0
13064,1993.0,Action,Rob Bowman,6.1,20,250263
59917,1970.0,Action,Ossie Davis,6.7,13,-1200000
157422,2015.0,Horror,Jay Alaimo,4.2,26,0
310933,2013.0,Horror,Dylan Bank,2.0,1,0
7553,2005.0,Comedy,Rob McKittrick,6.2,237,15637690
12877,2004.0,Drama,Shane Meadows,7.2,151,0
39895,1987.0,Comedy,Jeff Burr,6.8,15,300000
102840,2002.0,Documentary,,5.0,1,0
55616,2002.0,Horror,Guy Maddin,6.9,8,-1596010
29697,2006.0,Drama,Regardt van den Bergh,6.0,9,0
50037,2010.0,Fantasy,Panos Cosmatos,5.7,77,-1100000
94329,2011.0,Action,Gareth Evans,7.3,1055,3005187
53502,2010.0,Horror,Matthew R. Anderson,3.1,6,0
202604,2013.0,Horror,Joe Marino,4.4,11,0
289,1942.0,Drama,Michael Curtiz,7.9,1422,9584500
27374,2008.0,Horror,Joel Anderson,6.1,90,0
26815,2009.0,Drama,Shimit Amin,7.0,27,-1250000
811,1972.0,Adventure,Douglas Trumbull,6.3,177,-1000000
1366,1976.0,Drama,John G. Avildsen,7.5,1791,116235147
244776,2014.0,Drama,Mona Lerche,4.1,7,0
5769,1963.0,Adventure,Tony Richardson,6.1,39,36600000
277685,2015.0,Horror,Levan Gabriadze,5.5,1047,61882090
103,1976.0,Crime,Martin Scorsese,8.0,2535,26962574
11298,1981.0,Drama,Joe Dante,6.4,161,16985893
646,1962.0,Adventure,Terence Young,6.9,940,58650000
93856,2012.0,Horror,Bradley Parker,4.9,483,18112929
9003,1987.0,Horror,Clive Barker,6.9,449,13564027
347126,2016.0,Drama,Harold Cronk,5.7,72,18507567
10092,2005.0,Horror,Jeff Wadlow,5.6,126,9047674
10643,1999.0,Adventure,Takao Okawara,5.9,43,9037390
46705,2010.0,Drama,Derek Cianfrance,6.9,890,13066240
546,2005.0,Drama,Duncan Tucker,6.9,144,12350369
76487,2012.0,Thriller,William Brent Bell,4.6,262,100758490
5722,1970.0,Comedy,Russ Meyer,6.6,53,37910000
39833,1956.0,Drama,Robert D. Webb,5.5,21,8000000
1781,2006.0,Documentary,Davis Guggenheim,6.7,251,45243000
18712,1949.0,Action,Allan Dwan,6.2,33,6800000
7944,2008.0,Documentary,Martin Scorsese,7.2,44,0
171424,2014.0,Action,Eli Roth,5.0,349,1833445
361475,2016.0,Drama,Andrew Steggall,7.5,12,0
113947,2012.0,Drama,Ben Lewin,6.6,179,8138338
18570,2008.0,Documentary,Robert Kenner,7.4,217,0
83860,2011.0,Drama,Andrew Erwin,6.8,35,5355847
41469,1998.0,Comedy,Brad Anderson,6.0,20,0
244772,2014.0,Drama,Craig Johnson,6.7,292,5284309
50837,2011.0,Drama,Sean Durkin,6.7,277,3538446
248774,2014.0,Comedy,Gillian Robespierre,6.7,187,3123963
10183,2008.0,Drama,Courtney Hunt,6.7,99,0
159014,2013.0,Documentary,Morgan Neville,7.4,85,-1000000
32456,1997.0,Drama,James Toback,5.4,24,1057193
49963,1996.0,Comedy,Nicole Holofcener,6.6,7,0
13508,2006.0,Documentary,Chris Paine,7.2,59,678874
22597,2000.0,Comedy,Greg Berlanti,6.3,25,744858
9707,2002.0,Comedy,Don Coscarelli,6.7,191,-1000000
37532,1998.0,Drama,Marc Levin,6.7,7,-1
26791,2001.0,Crime,Richard Dutcher,7.3,4,-147794
56666,2000.0,Drama,Khalid Mohammed,6.1,7,-376209
8675,1997.0,Comedy,Trey Parker,6.2,115,-1000000
13132,2003.0,Drama,David Gordon Green,5.9,30,0
47686,1997.0,Comedy,,7.7,10,0
46989,2002.0,Drama,Karen Moncrieff,6.7,13,-536000
192132,2014.0,Drama,Gia Coppola,6.4,348,0
24424,2009.0,Crime,Scandar Copti,6.8,27,0
13198,2006.0,Comedy,Goran Dukic,6.7,160,0
244267,2014.0,Science Fiction,Mike Cahill,7.5,1063,336472
21413,2003.0,Comedy,Kyle Rankin,5.6,17,-1000000
123678,2012.0,Documentary,Joshua Oppenheimer,7.5,210,-555425
13362,2007.0,Documentary,Alex Gibney,6.6,53,-725339
39183,2006.0,Documentary,Paul Crowder,4.7,3,-1000000
62402,2004.0,Drama,Rohit Jagessar,2.8,3,0
201132,2013.0,Drama,Anthony Powell,7.2,29,-1000000
251471,2015.0,Documentary,Kief Davidson,6.4,55,-650000
112456,2012.0,Drama,Johnny Remo,4.7,5,-1000000
20296,2005.0,Thriller,Vivek Agnihotri,3.4,6,0
25983,2009.0,Mystery,Ti West,6.0,197,0
66195,2010.0,Comedy,Nick Tomnay,6.2,135,14870
16155,1998.0,Comedy,John Hamburg,6.3,16,0
46727,1999.0,Romance,Nickolas Perry,5.2,7,-1000000
55180,1998.0,Comedy,Dan Zukovic,6.0,3,0
29015,2000.0,Action,Craig Mazin,5.5,11,0
91122,2009.0,Comedy,Becky Smith,4.4,5,0
18206,2006.0,Crime,Eric Nicholas,6.2,20,-989982
320146,2016.0,Drama,Benjamin Dickinson,5.4,25,-1000000
13856,2006.0,Drama,Hal Haberman,6.6,32,-992798
43630,2005.0,Action,,4.8,2,0
56491,2006.0,Drama,Brian Trenchard-Smith,3.3,9,0
99826,2002.0,Comedy,Frank Whaley,8.0,1,0
186935,2013.0,Crime,Amat Escalante,6.2,32,-1000000
357441,2015.0,Family,,8.0,1,0
19344,2006.0,Drama,Katherine Brooks,6.4,55,-900000
242083,2014.0,Drama,David Cross,4.9,23,-1000000
18869,2006.0,Action,Randall Rubin,5.4,8,0
26673,2009.0,Comedy,Robert Bennett,3.5,4,0
41830,1965.0,Drama,Guy Hamilton,6.1,6,0
37694,2004.0,Drama,Mary Pat Kelly,5.5,3,0
63287,2008.0,Drama,Lori Petty,6.1,47,0
34592,2009.0,Horror,Kevin Hamedani,4.7,31,0
92635,2012.0,Horror,David DeCoteau,4.8,11,-1000000
258755,2014.0,Romance,Mikel Rueda,7.6,26,0
96534,2011.0,Comedy,Stefan C. Schaefer,5.7,3,-1000000
21283,2009.0,Comedy,Michael Taliferro,5.0,4,0
272724,2014.0,Western,David DeCoteau,3.2,3,-1000000
84178,2012.0,Thriller,Katie Aselton,4.9,78,0
101179,2012.0,Horror,Robert Heath,5.7,117,0
52462,2006.0,Drama,D. Stevens,5.3,3,0
269057,2014.0,Science Fiction,Jeffrey St. Jules,6.6,8,-1000000
287524,2014.0,Horror,Robert Hall,4.0,42,-1
206213,2013.0,Comedy,Kevin King,3.5,34,0
248402,2014.0,Drama,Jonathan Meyers,4.1,7,0
29146,1968.0,Drama,Ralph Nelson,6.6,28,-135334
207769,2013.0,Horror,Blair Erickson,5.7,92,-950000
271185,2014.0,Drama,Allison Burnett,5.5,155,-950000
29731,2007.0,Comedy,Richard Schenkman,5.0,1,0
292539,2014.0,Documentary,Sanjay Rawal,7.4,8,-913000
654,1954.0,Crime,Elia Kazan,8.0,357,8690000
91070,2011.0,Comedy,Kat Coiro,5.3,66,-899095
2009,2007.0,Drama,Cristian Mungiu,7.3,156,333273
323270,2015.0,Horror,Joseph Graham,5.0,2,0
2652,2005.0,Drama,David Slade,6.8,701,6072209
9813,2005.0,Drama,Jamie Babbit,6.1,73,-518580
60421,2011.0,Drama,Maryam Keshavarz,7.4,23,0
157354,2013.0,Drama,Ryan Coogler,7.3,390,17385830
127867,2012.0,Comedy,Ramaa Mosley,5.8,160,0
3170,1942.0,Animation,David Hand,6.8,1405,266589150
14014,2007.0,Comedy,Charles Herman-Wurmfeld,6.5,15,0
15708,2003.0,Drama,C. Jay Cox,6.7,56,-30061
146882,2011.0,Drama,Mariette Monpierre,0.0,0,0
215918,2013.0,Drama,Tommy Oliver,5.0,1,-1000000
84200,2012.0,Comedy,Jamie Travis,5.8,110,393961
84184,2012.0,Comedy,Lee Toland Krieger,6.4,163,3094813
45767,2002.0,Comedy,Rich Christiano,5.2,9,0
14823,2006.0,Crime,Paul Andrew Williams,6.5,34,0
367551,2015.0,Action,Nick Love,5.0,62,0
343409,2015.0,Thriller,Natalie Bible',2.0,1,0
60243,2011.0,Drama,Asghar Farhadi,7.7,469,-800000
57294,2009.0,Comedy,Justin Molotnikov,7.0,1,0
11446,1995.0,Comedy,Todd Solondz,6.9,103,0
47889,1993.0,Drama,Victor Nunez,5.6,10,201437
25461,2002.0,Drama,Peter Sollett,7.8,13,2016116
905,1929.0,Drama,G.W. Pabst,7.6,45,0
78705,2004.0,Drama,Jorge Gaggero,7.8,3,0
25212,2000.0,Action,Rod Lurie,6.1,7,0
26899,2003.0,Drama,Michael Burke,7.3,23,-737148
146269,2000.0,Drama,Catherine Jelski,0.0,0,0
292483,2014.0,Comedy,Shane Dawson,3.7,25,0
14451,2009.0,Horror,Tommy Wirkola,6.1,311,1184662
10105,2003.0,Action,Ryan Little,6.6,98,-780000
211557,2012.0,Horror,Clark Baker,5.9,8,0
838,1973.0,Comedy,George Lucas,6.9,324,139223000
40862,2006.0,Documentary,Robert Greenwald,8.0,6,0
13158,2007.0,Animation,Dave Willis,6.5,35,0
84332,2012.0,Comedy,Colin Trevorrow,6.8,556,3257792
74510,2011.0,Comedy,Tim Story,7.7,43,0
74725,2011.0,Horror,Ben Wheatley,6.0,210,-328240
58428,2011.0,Horror,Ti West,5.4,219,-671604
8416,1970.0,Drama,Bernardo Bertolucci,7.6,127,-750000
36584,2002.0,Drama,Neil Burger,5.6,5,-500000
13429,2008.0,Horror,Olly Blackburn,4.5,52,0
9022,2008.0,Horror,Jonathan Levine,5.7,209,-750000
22530,2008.0,Horror,Christopher Hutson,3.8,4,0
288,1952.0,Western,Fred Zinnemann,7.6,334,7270000
14275,1994.0,Documentary,Steve James,7.7,87,7130611
2287,2005.0,Documentary,David LaChapelle,5.9,13,0
18734,2001.0,Drama,Michael Cuesta,6.7,31,967192
206197,2015.0,Mystery,Caryn Waechter,6.5,31,0
26837,2009.0,Crime,Emily Dell,5.5,7,0
7859,2006.0,Drama,Ryan Fleck,6.5,240,4211725
302579,1999.0,Drama,Valerie Red-Horse,0.0,0,-689492
51955,1997.0,Action,Christopher Scott Cherot,0.0,0,0
376004,2016.0,Thriller,H.M. Coakley,5.2,16,-750000
158752,2013.0,Horror,Randy Moore,4.8,87,-650
40658,2009.0,Documentary,Chris Atkins,6.2,5,0
296943,2014.0,Documentary,Bill Benenson,0.0,0,0
118612,2012.0,Mystery,Ryan Smith,5.6,63,0
138976,2013.0,Drama,Travis Romero,4.8,5,-625000
323967,2015.0,Drama,Anna Mastro,5.3,26,-700000
3080,1935.0,Comedy,Mark Sandrich,7.4,59,2593000
2667,1999.0,Horror,Daniel Myrick,6.3,1055,247940000
9459,1970.0,History,Michael Wadleigh,7.1,66,33905110
11598,1977.0,Comedy,John Landis,6.4,66,-600000
26916,2000.0,Action,Jon Gunn,5.5,2,0
181940,2007.0,Thriller,Gene Teigland,0.0,0,0
125263,1998.0,Drama,Scott Ziehl,6.0,2,0
263503,2014.0,Crime,Richard Montoya,3.0,1,0
324322,2015.0,Music,Johanna Schwartz,5.0,1,-522360
375950,2016.0,Drama,Thomas Lilti,6.0,63,0
278348,2014.0,Thriller,Michael Walker,4.8,4,0
704,1964.0,Comedy,Richard Lester,7.3,168,11739668
70875,2011.0,Documentary,U. Roberto Romano,0.0,0,-56000
75986,1983.0,Drama,Amy Holden Jones,4.6,4,-550000
385636,2015.0,Comedy,Blaž Završnik,6.0,1,0
14438,2008.0,Drama,Alex Kendrick,7.0,100,32956317
211086,2013.0,Documentary,Pan Nalin,4.2,3,-550000
23069,1974.0,Adventure,Joe Camp,6.1,35,0
83,2004.0,Drama,Chris Kentis,5.4,315,54537954
89857,2012.0,Comedy,Matt Walsh,5.8,22,0
30315,1977.0,Horror,John 'Bud' Cardos,5.7,30,16500000
14358,2005.0,Documentary,Marilyn Agrelo,7.2,8,0
2056,2003.0,Drama,Tom McCarthy,7.4,210,8179814
41144,2009.0,Drama,Brian Baugh,6.2,21,0
35199,2006.0,Documentary,Patrick Creadon,7.3,10,0
14271,1999.0,Documentary,Barry W. Blaustein,7.8,17,-1553648
16653,2002.0,Comedy,Kurt Hale,7.5,4,0
14757,2003.0,Drama,Siddiq Barmak,6.3,32,-46000
84401,2012.0,Documentary,Joseph Dorman,7.0,2,345188
23655,2000.0,Drama,Greg Harrison,5.6,6,0
36825,2003.0,Comedy,Kurt Hale,4.8,4,0
33430,1999.0,Drama,Michael Polish,7.0,11,0
12281,2004.0,Crime,Jacob Aaron Estes,6.9,106,103943
125052,1997.0,Romance,Morgan J. Freeman,4.8,4,0
96238,2002.0,Comedy,Eric Schaeffer,4.0,3,0
30246,2003.0,Crime,Neema Barnette,5.3,4,0
7301,2005.0,Comedy,Steve Buscemi,6.4,26,0
172533,2013.0,Romance,Joe Swanberg,6.0,356,343341
180383,2012.0,Documentary,Molly Bernstein,7.1,17,-500000
346,1954.0,Action,Akira Kurosawa,8.2,878,-1728159
84318,2012.0,Documentary,Marius Markevicius,6.9,7,0
45145,1991.0,Comedy,Tom DiCillo,4.7,13,-500000
13983,2007.0,Comedy,Justin Lin,4.9,8,0
45649,2010.0,Comedy,Quentin Dupieux,5.7,251,-401983
19844,2007.0,Drama,C. Jay Cox,4.2,11,0
21801,2002.0,Drama,Alex Smith,6.2,9,0
43933,2010.0,Drama,Gareth Edwards,6.2,587,3742978
73511,2005.0,Drama,Jonathan Parker,4.0,1,0
43653,2007.0,Comedy,Sol Tryon,5.0,1,0
139715,2012.0,Comedy,Alex Craig Mann,4.5,34,-500000
45380,2006.0,Action,Ning Hao,6.9,22,0
30867,2006.0,Documentary,Stephen Kijak,7.0,8,0
81220,2001.0,Drama,Marc Forster,5.0,2,-500000
253626,2015.0,Action,Andrew Niccol,5.9,208,316472
90369,2012.0,Drama,Ol Parker,7.3,371,0
117942,2012.0,Horror,Michael Hoffman Jr.,3.5,14,-500000
322194,2015.0,Action,Georgia Hilton,3.4,4,0
98568,2011.0,Mystery,Jack Heller,6.5,49,0
119657,2012.0,Crime,Fernando Baez Mella,0.0,0,-500
380733,2016.0,Romance,Warren Sheppard,5.2,3,0
285743,2016.0,Music,Darren Lynn Bousman,6.0,2,0
362765,2014.0,Thriller,Justin Paul Miller,0.0,0,0
379532,2016.0,Family,Joel Paul Reisig,5.5,1,0
253261,2014.0,Documentary,Catherine Gund,5.0,1,0
15239,1984.0,Science Fiction,Lloyd Kaufman,6.3,113,0
94072,1991.0,Drama,Matty Rich,4.3,4,0
4107,2002.0,Action,Paul Greengrass,7.2,53,773228
15624,2006.0,Drama,Hans Canosa,6.2,38,523525
17287,2006.0,Horror,Lloyd Kaufman,5.9,41,0
3062,1933.0,Music,Lloyd Bacon,6.1,37,1842000
15389,1990.0,Comedy,Whit Stillman,7.0,38,-225000
464,2004.0,Romance,Kay Pollak,6.9,42,0
308467,2013.0,Horror,Eric England,4.2,5,0
8193,2004.0,Comedy,Jared Hess,6.7,554,45718097
188166,2014.0,Crime,Jeremy Saulnier,6.9,462,258384
23827,2007.0,Horror,Oren Peli,5.9,1316,193340800
1282,2001.0,Documentary,Stacy Peralta,7.2,52,0
762,1975.0,Adventure,Terry Gilliam,7.8,1708,4628948
64499,2006.0,Drama,Richard Glatzer,7.0,7,0
1435,2003.0,Documentary,Jonathan Caouette,7.5,22,1161796
47546,2010.0,Documentary,,3.8,5,0
189711,2014.0,Horror,Matt Jackson,5.0,2,0
19204,1981.0,Horror,Lucio Fulci,6.6,117,0
9029,2008.0,Comedy,Tom Vaughan,5.8,923,135000000
18045,2005.0,Horror,Paul Fox,5.5,22,-500000
11240,1985.0,Romance,Stephen Frears,6.6,51,1591545
43743,2002.0,Drama,,0.0,0,0
157909,2004.0,Drama,Cassandra Nicolaou,5.6,4,0
10238,1972.0,Drama,Ingmar Bergman,7.8,115,0
3059,1916.0,Drama,D.W. Griffith,7.4,60,8008844
15800,1997.0,Documentary,Roger Nygard,6.3,22,0
65203,1929.0,Drama,Harry Beaumont,5.0,19,3979000
764,1981.0,Horror,Sam Raimi,7.3,894,29050000
103620,2012.0,Horror,Franck Khalfoun,6.0,316,-5968919
319069,2015.0,History,Mor Loushy,5.1,8,0
14278,2005.0,Documentary,Henry Alex Rubin,6.9,23,1450211
25678,1987.0,Action,Sam Firstenberg,4.9,49,0
79161,2006.0,Documentary,Doug Block,6.8,6,0
371690,2015.0,Science Fiction,Chad Kapper,4.7,3,-350000
389,1957.0,Drama,Sidney Lumet,8.2,2078,650000
52032,2009.0,Animation,Paul Fierlinger,7.6,9,246574
3078,1934.0,Comedy,Frank Capra,7.7,275,4175000
38810,2009.0,Drama,Yorgos Lanthimos,6.9,332,110197
21525,2003.0,Music,Lauren Lazin,8.0,26,7508524
55123,1999.0,Comedy,Gavin O'Connor,6.2,11,969176
11980,1995.0,Fantasy,Gregory Widen,6.4,138,8
11956,1996.0,Comedy,Cédric Klapisch,6.1,16,0
1550,2003.0,Comedy,Peter Hedges,6.4,64,-300000
26518,2006.0,Drama,Kelly Reichardt,6.3,36,-300000
8942,2008.0,Drama,Kelly Reichardt,6.4,64,-200000
68412,2010.0,Drama,Eric Mendelsohn,4.8,4,0
2786,1965.0,Drama,Jean-Luc Godard,7.6,127,-300000
87943,2005.0,Documentary,Kim Longinotto,7.3,2,0
73981,2001.0,Documentary,Pan Nalin,5.5,3,1774000
91721,1964.0,Drama,Michael Roemer,7.0,2,0
118452,1998.0,Drama,Jesse Peretz,3.0,1,-259458
47534,2005.0,Action,Eddie O'Flaherty,5.3,4,0
40914,2009.0,Action,Babar Ahmed,2.8,6,0
13282,1975.0,Action,Paul Bartel,5.9,124,7700000
250184,2014.0,Horror,Jason Marsden,6.8,3,0
426067,1990.0,Horror,Pece Dingo,0.0,0,0
324352,2010.0,Romance,Jerome Elston Scott,0.0,0,-300000
318040,2015.0,Drama,Étienne Faure,6.2,11,0
27420,1981.0,Horror,Herb Freed,5.0,22,0
80468,2011.0,Comedy,Jack Perez,5.7,45,-300000
84188,2012.0,Drama,Craig Zobel,6.3,221,319285
2255,1997.0,Comedy,Kevin Smith,6.7,433,11771272
50035,2001.0,Comedy,Nicole Holofcener,6.3,23,3936931
14290,2002.0,Crime,Justin Lin,6.5,27,0
29371,1995.0,Comedy,Maria Maggenti,5.7,13,0
44490,2000.0,Comedy,Miguel Arteta,5.7,16,0
32222,2001.0,Drama,Piyush Dinker Pandya,5.0,4,-250000
378237,2014.0,Drama,,0.0,0,-300000
431,1997.0,Thriller,Vincenzo Natali,6.9,1069,251818
76996,1996.0,Comedy,Emma-Kate Croghan,5.8,9,0
51942,1998.0,Drama,Bill Plympton,7.5,12,-47
1424,2004.0,Drama,Greg Harrison,4.9,11,0
60420,2011.0,Drama,Drake Doremus,6.4,381,3292353
325123,2015.0,Horror,,3.0,1,0
142132,1999.0,Comedy,Allison Anders,5.5,2,0
20520,2005.0,Drama,Michael Kang,7.0,3,0
109729,2013.0,Thriller,Paul Schrader,4.1,75,-193175
78307,2004.0,Drama,Lori Silverbush,5.9,6,0
12247,2007.0,Drama,Jeff Nichols,6.9,57,0
29917,2009.0,Thriller,Stuart Hazeldine,6.6,523,0
70687,1997.0,Science Fiction,Hilary Brougher,4.8,3,-250000
60463,2008.0,Music,Rachel Goldenberg,5.5,4,0
46252,2010.0,Drama,Corbin Bernsen,0.0,0,0
24869,2009.0,Action,Jamin Winans,6.4,101,-250000
77934,2010.0,Drama,Tom Seidman ,5.7,7,-250000
34697,1982.0,Crime,Matt Cimber,5.0,12,0
150211,2012.0,Horror,Andrew Hyatt,4.2,14,0
306667,2015.0,Family,Joel Paul Reisig,5.5,2,0
274758,2014.0,Documentary,Kristin Rizzo,0.0,0,0
3060,1925.0,Drama,King Vidor,7.0,21,21755000
40963,2006.0,Comedy,,10.0,1,0
173224,2013.0,Romance,Zoran Lisinac,7.7,3,-250
18533,2008.0,Drama,Nicolas Winding Refn,6.9,733,2030712
376010,2015.0,Western,James O'Brien,0.0,0,0
139948,2012.0,Foreign,Tom Putnam,6.9,6,-113700
77332,2000.0,Romance,Jon Matthews,5.2,10,0
70478,1969.0,Comedy,Al Silliman Jr.,4.3,5,26900000
35073,1953.0,Adventure,Eugène Lourié,6.7,41,4790000
9659,1979.0,Adventure,George Miller,6.6,1213,99600000
10218,1996.0,Comedy,Doug Liman,6.8,253,4305922
391,1964.0,Western,Sergio Leone,7.6,883,14300000
43595,1933.0,Comedy,Lowell Sherman,5.1,27,2000000
54897,2011.0,Drama,David Evans ,6.5,10,2095733
83588,2012.0,Drama,Ava DuVernay,6.6,7,0
53256,2010.0,Romance,Tom Tykwer,6.3,31,2611555
40920,2002.0,Music,Sherman Alexie,8.0,2,-200000
287815,2008.0,Documentary,Justin Dillon,8.0,1,0
54702,2004.0,Crime,Stevan Mena,4.9,14,-450000
69270,2010.0,Horror,Eric Valette,4.6,24,-13000000
5759,2008.0,Drama,Jay Duplass,5.8,23,0
402515,2014.0,Horror,Livingston Oden,0.0,0,0
126141,2004.0,Documentary,Chris Marker,7.7,3,0
48035,1955.0,Drama,Carl Theodor Dreyer,7.8,65,0
14758,2008.0,Comedy,Marianna Palka,6.1,34,0
13363,2007.0,Science Fiction,Richard Schenkman,7.7,687,0
37985,2007.0,Documentary,Ricki Stern,6.8,4,0
